"date","local_site","time_period","snow_treatment","location","rep","VWC"
2018-07-20,"Trough","Mid Season","Control","Middle",1,19.9
2018-07-23,"Soddie","Mid Season","Control","Top",2,19.9
2018-07-23,"Soddie","Mid Season","Control","Bottommiddle",1,19.9
2018-07-27,"Audubon","Mid Season","Control","Top",1,19.9
2018-07-27,"Soddie","Mid Season","Control","Top",2,19.9
2018-08-09,"Trough","Late Season","Early","Bottommiddle",1,19.9
2018-08-09,"Trough","Late Season","Early","Bottom",3,19.9
2018-06-19,"East Knoll","Early Season","Control","Bottommiddle",1,20
2018-06-19,"Audubon","Early Season","Early","Bottom",2,20.1
2018-06-27,"Audubon","Early Season","Early","Top",1,20.3
2018-06-27,"Soddie","Early Season","Control","Bottommiddle",1,20.3
2018-06-27,"Soddie","Early Season","Control","Bottommiddle",3,20.3
2018-06-29,"East Knoll","Early Season","Control","Top",2,20.3
2018-06-29,"East Knoll","Early Season","Early","Top",2,20.3
2018-06-29,"Lefty","Early Season","Control","Topmiddle",2,20.3
2018-06-29,"Lefty","Early Season","Early","Topmiddle",3,20.3
2018-06-29,"Soddie","Early Season","Control","Top",3,20.3
2018-06-29,"Soddie","Early Season","Control","Middle",1,20.3
2018-07-23,"Audubon","Mid Season","Early","Middle",3,20.3
2018-07-23,"East Knoll","Mid Season","Control","Topmiddle",1,20.3
2018-07-27,"Audubon","Mid Season","Control","Bottom",1,20.3
2018-07-27,"East Knoll","Mid Season","Early","Top",1,20.3
2018-07-27,"East Knoll","Mid Season","Early","Top",3,20.3
2018-07-27,"East Knoll","Mid Season","Early","Bottom",3,20.3
2018-07-27,"Soddie","Mid Season","Control","Bottommiddle",1,20.3
2018-07-30,"Audubon","Mid Season","Control","Bottom",3,20.3
2018-08-03,"Trough","Late Season","Control","Middle",3,20.3
2018-06-19,"Soddie","Early Season","Early","Middle",3,20.4
2018-06-19,"East Knoll","Early Season","Early","Topmiddle",1,20.5
2018-06-19,"Lefty","Early Season","Control","Top",2,20.5
2018-06-19,"Soddie","Early Season","Control","Bottom",1,20.6
2018-06-27,"Audubon","Early Season","Early","Bottom",2,20.6
2018-06-19,"East Knoll","Early Season","Control","Topmiddle",1,20.7
2018-07-18,"Trough","Mid Season","Control","Bottom",2,20.7
2018-07-23,"Audubon","Mid Season","Control","Bottom",3,20.7
2018-07-23,"Soddie","Mid Season","Control","Topmiddle",3,20.7
2018-07-27,"East Knoll","Mid Season","Control","Topmiddle",2,20.7
2018-07-27,"Soddie","Mid Season","Control","Topmiddle",1,20.7
2018-08-09,"Trough","Late Season","Control","Bottommiddle",1,20.7
2018-08-09,"Trough","Late Season","Early","Bottommiddle",2,20.7
2018-08-13,"Trough","Late Season","Early","Topmiddle",1,20.7
2018-08-13,"Trough","Late Season","Early","Middle",3,20.7
2018-06-29,"Lefty","Early Season","Early","Middle",1,20.8
2018-06-29,"Soddie","Early Season","Control","Topmiddle",3,20.8
2018-07-30,"Trough","Mid Season","Control","Topmiddle",3,20.8
2018-06-19,"East Knoll","Early Season","Early","Middle",1,20.9
2018-06-27,"Lefty","Early Season","Early","Bottommiddle",3,20.9
2018-06-19,"East Knoll","Early Season","Control","Bottom",3,21
2018-07-23,"Trough","Mid Season","Control","Top",3,21
2018-07-27,"Trough","Mid Season","Early","Top",3,21
2018-08-03,"Trough","Late Season","Early","Bottom",1,21
2018-08-13,"Trough","Late Season","Early","Middle",2,21
2018-07-27,"Trough","Mid Season","Control","Topmiddle",3,21.01
2018-06-19,"Lefty","Early Season","Early","Topmiddle",2,21.1
2018-06-19,"Lefty","Early Season","Early","Topmiddle",1,21.3
2018-06-27,"Soddie","Early Season","Control","Topmiddle",1,21.3
2018-06-27,"Soddie","Early Season","Early","Topmiddle",3,21.3
2018-06-29,"Audubon","Early Season","Early","Middle",2,21.3
2018-06-29,"Lefty","Early Season","Early","Bottommiddle",2,21.3
2018-07-30,"Audubon","Mid Season","Early","Topmiddle",1,21.3
2018-07-30,"Lefty","Mid Season","Early","Bottom",1,21.3
2018-07-30,"Trough","Mid Season","Control","Topmiddle",1,21.3
2018-06-27,"Audubon","Early Season","Control","Middle",2,21.4
2018-07-23,"Audubon","Mid Season","Control","Bottom",2,21.4
2018-07-23,"East Knoll","Mid Season","Early","Topmiddle",1,21.4
2018-07-23,"Lefty","Mid Season","Control","Bottom",3,21.4
2018-07-23,"Soddie","Mid Season","Control","Topmiddle",1,21.4
2018-07-27,"East Knoll","Mid Season","Control","Topmiddle",1,21.4
2018-08-09,"Trough","Late Season","Control","Bottommiddle",2,21.4
2018-06-19,"East Knoll","Early Season","Early","Middle",3,21.6
2018-07-20,"Trough","Mid Season","Early","Topmiddle",3,21.6
2018-07-09,"Trough","Mid Season","Control","Top",3,21.7
2018-07-27,"East Knoll","Mid Season","Early","Top",2,21.7
2018-07-27,"Trough","Mid Season","Early","Bottommiddle",3,21.7
2018-08-09,"Trough","Late Season","Control","Middle",1,21.7
2018-08-13,"Trough","Late Season","Early","Topmiddle",2,21.7
2018-08-13,"Trough","Late Season","Early","Topmiddle",3,21.7
2018-06-27,"Soddie","Early Season","Control","Middle",2,21.8
2018-06-29,"Audubon","Early Season","Control","Bottommiddle",2,21.8
2018-06-19,"Audubon","Early Season","Control","Top",1,21.9
2018-06-27,"Lefty","Early Season","Control","Middle",2,21.9
2018-06-19,"Soddie","Early Season","Control","Topmiddle",3,22.1
2018-07-13,"Lefty","Mid Season","Control","Bottom",1,22.1
2018-07-18,"Trough","Mid Season","Control","Bottom",3,22.1
2018-07-20,"Trough","Mid Season","Control","Middle",3,22.1
2018-07-23,"Soddie","Mid Season","Early","Top",1,22.1
2018-07-27,"Soddie","Mid Season","Early","Topmiddle",2,22.1
2018-08-03,"Trough","Late Season","Control","Topmiddle",2,22.1
2018-06-19,"Audubon","Early Season","Control","Top",3,22.2
2018-06-19,"East Knoll","Early Season","Early","Bottom",2,22.2
2018-06-29,"Audubon","Early Season","Control","Top",1,22.3
2018-06-29,"East Knoll","Early Season","Control","Top",1,22.3
2018-06-29,"Lefty","Early Season","Control","Topmiddle",3,22.3
2018-06-19,"Soddie","Early Season","Control","Topmiddle",2,22.4
2018-06-19,"Soddie","Early Season","Early","Middle",2,22.4
2018-07-20,"Audubon","Mid Season","Control","Bottom",3,22.5
2018-07-23,"Soddie","Mid Season","Control","Top",3,22.5
2018-07-23,"Trough","Mid Season","Control","Bottom",3,22.5
2018-07-27,"East Knoll","Mid Season","Early","Topmiddle",1,22.5
2018-07-27,"Lefty","Mid Season","Control","Bottom",1,22.5
2018-08-03,"Trough","Late Season","Control","Bottommiddle",3,22.5
2018-06-27,"Audubon","Early Season","Control","Middle",1,22.8
2018-06-27,"Soddie","Early Season","Control","Top",3,22.8
2018-06-27,"Soddie","Early Season","Control","Middle",3,22.8
2018-06-27,"Soddie","Early Season","Early","Bottommiddle",2,22.8
2018-07-09,"Lefty","Mid Season","Control","Bottommiddle",3,22.8
2018-07-13,"Lefty","Mid Season","Control","Bottommiddle",3,22.8
2018-07-27,"East Knoll","Mid Season","Control","Topmiddle",3,22.8
2018-07-27,"Trough","Mid Season","Control","Bottom",3,22.8
2018-07-30,"Lefty","Mid Season","Control","Topmiddle",2,22.8
2018-07-30,"Trough","Mid Season","Control","Middle",3,22.8
2018-06-19,"Audubon","Early Season","Control","Middle",2,23.1
2018-06-19,"East Knoll","Early Season","Control","Bottom",1,23.1
2018-06-19,"Soddie","Early Season","Early","Top",1,23.1
2018-06-19,"Soddie","Early Season","Early","Top",2,23.1
2018-06-19,"East Knoll","Early Season","Control","Topmiddle",3,23.2
2018-07-13,"Audubon","Mid Season","Control","Bottom",3,23.2
2018-07-30,"Trough","Mid Season","Early","Bottom",1,23.3
2018-07-09,"Lefty","Mid Season","Control","Bottom",1,23.6
2018-07-23,"Lefty","Mid Season","Control","Bottommiddle",2,23.6
2018-08-06,"Trough","Late Season","Early","Middle",1,23.7
2018-06-27,"Soddie","Early Season","Control","Top",1,23.8
2018-06-29,"Audubon","Early Season","Early","Bottom",3,23.8
2018-06-29,"Lefty","Early Season","Early","Bottommiddle",1,23.8
2018-07-30,"Audubon","Mid Season","Control","Bottom",2,23.8
2018-06-19,"Audubon","Early Season","Control","Top",2,23.9
2018-07-23,"Audubon","Mid Season","Control","Bottom",1,23.9
2018-07-27,"Lefty","Mid Season","Control","Bottom",3,23.9
2018-06-19,"East Knoll","Early Season","Control","Middle",3,24.3
2018-06-27,"Soddie","Early Season","Control","Topmiddle",2,24.3
2018-06-27,"Soddie","Early Season","Control","Middle",1,24.3
2018-06-29,"Audubon","Early Season","Early","Bottommiddle",1,24.3
2018-07-23,"Trough","Mid Season","Early","Bottommiddle",1,24.3
2018-07-30,"Audubon","Mid Season","Control","Bottom",1,24.3
2018-06-19,"Lefty","Early Season","Early","Bottom",3,24.4
2018-06-19,"East Knoll","Early Season","Early","Top",1,24.6
2018-07-13,"Audubon","Mid Season","Control","Bottom",2,24.6
2018-07-23,"East Knoll","Mid Season","Control","Topmiddle",3,24.6
2018-07-23,"Lefty","Mid Season","Control","Bottommiddle",1,24.6
2018-08-09,"Trough","Late Season","Control","Middle",3,24.6
2018-08-09,"Trough","Late Season","Early","Topmiddle",1,24.6
2018-06-19,"Lefty","Early Season","Early","Middle",3,24.7
2018-06-29,"Audubon","Early Season","Control","Middle",2,24.7
2018-07-30,"Trough","Mid Season","Control","Bottom",3,24.7
2018-06-19,"East Knoll","Early Season","Control","Middle",2,24.8
2018-07-20,"Trough","Mid Season","Early","Middle",1,24.9
2018-07-09,"Trough","Mid Season","Early","Bottommiddle",1,25
2018-07-13,"Audubon","Mid Season","Control","Bottom",1,25
2018-07-18,"Trough","Mid Season","Early","Bottommiddle",1,25
2018-07-20,"Trough","Mid Season","Early","Bottom",3,25
2018-08-03,"Trough","Late Season","Early","Middle",3,25
2018-06-19,"East Knoll","Early Season","Control","Topmiddle",2,25.1
2018-07-30,"Lefty","Mid Season","Control","Topmiddle",3,25.2
2018-06-19,"Audubon","Early Season","Early","Bottommiddle",1,25.3
2018-07-09,"Trough","Mid Season","Control","Top",2,25.4
2018-07-27,"Trough","Mid Season","Control","Topmiddle",1,25.4
2018-07-27,"Trough","Mid Season","Control","Bottom",1,25.4
2018-08-09,"Trough","Late Season","Early","Middle",3,25.4
2018-06-19,"Audubon","Early Season","Early","Middle",1,25.5
2018-06-19,"Lefty","Early Season","Early","Bottom",1,25.6
2018-06-29,"Audubon","Early Season","Control","Bottommiddle",1,25.7
2018-06-29,"Audubon","Early Season","Early","Bottom",2,25.7
2018-07-13,"Lefty","Mid Season","Control","Bottommiddle",2,25.7
2018-07-13,"Trough","Mid Season","Early","Bottom",2,25.7
2018-07-20,"Trough","Mid Season","Early","Bottom",1,25.7
2018-07-27,"Trough","Mid Season","Early","Bottom",3,25.7
2018-07-30,"Trough","Mid Season","Control","Bottom",1,25.7
2018-06-19,"Lefty","Early Season","Control","Top",3,25.8
2018-07-20,"Trough","Mid Season","Early","Bottom",2,25.9
2018-06-19,"Audubon","Early Season","Early","Middle",2,26
2018-06-19,"Audubon","Early Season","Early","Bottommiddle",3,26
2018-06-19,"East Knoll","Early Season","Control","Bottommiddle",3,26
2018-07-09,"Audubon","Mid Season","Control","Bottom",1,26.1
2018-07-13,"Trough","Mid Season","Early","Bottommiddle",3,26.1
2018-07-20,"Trough","Mid Season","Early","Bottommiddle",3,26.1
2018-07-27,"Trough","Mid Season","Early","Bottommiddle",1,26.1
2018-07-30,"Trough","Mid Season","Control","Middle",1,26.2
2018-07-30,"Trough","Mid Season","Early","Bottommiddle",2,26.2
2018-07-18,"Trough","Mid Season","Control","Topmiddle",2,26.4
2018-07-20,"Trough","Mid Season","Control","Bottommiddle",2,26.4
2018-07-23,"East Knoll","Mid Season","Early","Topmiddle",2,26.4
2018-07-27,"Lefty","Mid Season","Control","Middle",1,26.4
2018-07-27,"Trough","Mid Season","Control","Topmiddle",2,26.4
2018-07-27,"Trough","Mid Season","Control","Bottommiddle",2,26.4
2018-07-20,"Trough","Mid Season","Early","Bottommiddle",2,26.5
2018-06-19,"East Knoll","Early Season","Early","Bottom",1,26.7
2018-06-29,"Audubon","Early Season","Early","Top",2,26.7
2018-06-29,"Soddie","Early Season","Control","Middle",3,26.7
2018-07-30,"Trough","Mid Season","Early","Bottommiddle",1,26.7
2018-06-19,"East Knoll","Early Season","Early","Top",3,26.8
2018-07-23,"Trough","Mid Season","Control","Bottom",2,26.8
2018-06-19,"East Knoll","Early Season","Control","Middle",1,26.9
2018-06-19,"Lefty","Early Season","Early","Middle",2,26.9
2018-06-27,"Soddie","Early Season","Control","Topmiddle",3,27.2
2018-07-09,"Trough","Mid Season","Early","Bottom",1,27.2
2018-07-18,"Trough","Mid Season","Control","Topmiddle",3,27.2
2018-07-20,"Trough","Mid Season","Control","Bottommiddle",3,27.2
2018-07-20,"Trough","Mid Season","Early","Middle",2,27.2
2018-07-23,"Trough","Mid Season","Early","Bottom",3,27.2
2018-07-27,"Trough","Mid Season","Early","Bottom",2,27.2
2018-07-30,"Trough","Mid Season","Control","Topmiddle",2,27.2
2018-07-30,"Trough","Mid Season","Control","Middle",2,27.2
2018-06-19,"Lefty","Early Season","Control","Topmiddle",3,27.3
2018-06-19,"East Knoll","Early Season","Control","Top",3,27.4
2018-07-09,"Lefty","Mid Season","Control","Bottom",3,27.5
2018-07-23,"Trough","Mid Season","Early","Bottommiddle",2,27.5
2018-07-27,"Audubon","Mid Season","Control","Bottom",3,27.5
2018-07-27,"Soddie","Mid Season","Early","Topmiddle",3,27.5
2018-06-19,"Lefty","Early Season","Control","Topmiddle",2,27.6
2018-06-19,"Lefty","Early Season","Control","Middle",2,27.6
2018-06-29,"Audubon","Early Season","Early","Bottom",1,27.7
2018-07-20,"Trough","Mid Season","Early","Bottommiddle",1,27.7
2018-08-09,"Trough","Late Season","Early","Topmiddle",3,27.9
2018-08-09,"Trough","Late Season","Early","Middle",2,27.9
2018-06-19,"Lefty","Early Season","Early","Top",1,28
2018-07-30,"Lefty","Mid Season","Control","Bottom",3,28.1
2018-06-19,"Audubon","Early Season","Early","Middle",3,28.2
2018-06-19,"Lefty","Early Season","Early","Top",2,28.4
2018-06-19,"Lefty","Early Season","Early","Bottom",2,28.4
2018-06-19,"Audubon","Early Season","Control","Middle",1,28.5
2018-07-09,"Audubon","Mid Season","Control","Bottom",3,28.6
2018-07-13,"Trough","Mid Season","Early","Bottom",3,28.6
2018-07-23,"Trough","Mid Season","Control","Topmiddle",2,28.6
2018-08-03,"Trough","Late Season","Early","Topmiddle",3,28.6
2018-08-06,"Trough","Late Season","Early","Middle",3,28.6
2018-06-29,"Soddie","Early Season","Early","Bottommiddle",2,28.7
2018-07-20,"Trough","Mid Season","Early","Middle",3,28.8
2018-08-06,"Trough","Late Season","Early","Middle",2,28.9
2018-06-19,"Audubon","Early Season","Control","Middle",3,29
2018-06-29,"Audubon","Early Season","Early","Top",1,29.2
2018-06-19,"Lefty","Early Season","Early","Top",3,29.3
2018-07-09,"Audubon","Mid Season","Control","Bottom",2,29.3
2018-07-09,"Trough","Mid Season","Control","Bottom",1,29.3
2018-07-13,"Trough","Mid Season","Control","Bottom",3,29.3
2018-07-20,"Trough","Mid Season","Control","Topmiddle",3,29.3
2018-07-20,"Trough","Mid Season","Control","Bottommiddle",1,29.3
2018-07-23,"Trough","Mid Season","Early","Bottom",2,29.3
2018-07-27,"Trough","Mid Season","Early","Middle",2,29.3
2018-08-03,"Trough","Late Season","Early","Topmiddle",1,29.3
2018-06-19,"East Knoll","Early Season","Early","Bottommiddle",1,29.4
2018-06-19,"Audubon","Early Season","Early","Bottom",1,29.5
2018-06-19,"Audubon","Early Season","Early","Bottommiddle",2,29.7
2018-06-19,"East Knoll","Early Season","Control","Top",2,29.7
2018-06-19,"Lefty","Early Season","Early","Bottommiddle",1,29.7
2018-06-29,"Audubon","Early Season","Control","Middle",1,29.7
2018-06-29,"Soddie","Early Season","Early","Bottommiddle",1,30.1
2018-07-09,"Lefty","Mid Season","Control","Bottom",2,30.1
2018-07-13,"Trough","Mid Season","Control","Bottommiddle",3,30.1
2018-07-13,"Trough","Mid Season","Early","Bottom",1,30.1
2018-07-23,"Trough","Mid Season","Early","Bottom",1,30.1
2018-07-27,"Trough","Mid Season","Early","Middle",1,30.1
2018-08-03,"Trough","Late Season","Early","Topmiddle",2,30.1
2018-08-03,"Trough","Late Season","Early","Middle",2,30.1
2018-06-19,"Lefty","Early Season","Control","Top",1,30.3
2018-06-29,"Audubon","Early Season","Control","Middle",3,30.6
2018-07-30,"Trough","Mid Season","Early","Bottom",3,30.6
2018-07-05,"Audubon","Mid Season","Control","Bottom",2,30.8
2018-07-13,"Trough","Mid Season","Control","Bottom",1,30.8
2018-06-29,"Lefty","Early Season","Control","Middle",1,31.1
2018-06-29,"Lefty","Early Season","Early","Middle",3,31.1
2018-07-13,"Trough","Mid Season","Control","Bottom",2,31.1
2018-07-13,"Trough","Mid Season","Early","Bottommiddle",1,31.1
2018-07-18,"Trough","Mid Season","Control","Bottommiddle",1,31.1
2018-07-18,"Trough","Mid Season","Control","Bottommiddle",3,31.1
2018-07-18,"Trough","Mid Season","Early","Bottommiddle",3,31.1
2018-07-18,"Trough","Mid Season","Early","Bottom",3,31.1
2018-07-27,"Trough","Mid Season","Early","Bottom",1,31.1
2018-06-19,"Audubon","Early Season","Early","Topmiddle",1,31.4
2018-06-19,"Soddie","Early Season","Early","Bottommiddle",2,31.4
2018-06-19,"Soddie","Early Season","Early","Bottommiddle",3,31.4
2018-08-09,"Trough","Late Season","Early","Topmiddle",2,31.5
2018-06-29,"Audubon","Early Season","Early","Top",3,31.6
2018-07-18,"Trough","Mid Season","Control","Bottommiddle",2,31.9
2018-07-23,"Trough","Mid Season","Control","Bottommiddle",1,31.9
2018-07-27,"Trough","Mid Season","Control","Bottommiddle",1,31.9
2018-06-29,"Audubon","Early Season","Early","Bottommiddle",2,32.1
2018-06-29,"Lefty","Early Season","Control","Middle",3,32.1
2018-06-29,"Trough","Early Season","Early","Top",2,32.1
2018-07-30,"Trough","Mid Season","Early","Bottommiddle",3,32.1
2018-06-19,"East Knoll","Early Season","Early","Top",2,32.2
2018-06-19,"Audubon","Early Season","Control","Topmiddle",3,32.3
2018-06-19,"East Knoll","Early Season","Early","Bottommiddle",3,32.3
2018-06-19,"Lefty","Early Season","Control","Topmiddle",1,32.4
2018-07-13,"Trough","Mid Season","Control","Topmiddle",1,32.6
2018-07-23,"Trough","Mid Season","Control","Bottommiddle",3,32.6
2018-07-27,"Trough","Mid Season","Early","Bottommiddle",2,32.6
2018-08-03,"Trough","Late Season","Early","Middle",1,32.6
2018-07-05,"Audubon","Mid Season","Control","Bottom",3,32.8
2018-07-13,"Trough","Mid Season","Control","Bottommiddle",1,33
2018-07-18,"Trough","Mid Season","Control","Middle",3,33
2018-06-19,"Audubon","Early Season","Control","Topmiddle",2,33.1
2018-06-29,"Lefty","Early Season","Early","Middle",2,33.1
2018-06-29,"Trough","Early Season","Early","Top",1,33.1
2018-07-30,"Trough","Mid Season","Control","Bottommiddle",2,33.1
2018-07-09,"Trough","Mid Season","Control","Bottom",2,33.3
2018-07-13,"Trough","Mid Season","Control","Middle",2,33.3
2018-07-13,"Trough","Mid Season","Early","Bottommiddle",2,33.3
2018-07-18,"Trough","Mid Season","Control","Topmiddle",1,33.3
2018-07-18,"Trough","Mid Season","Control","Middle",1,33.3
2018-07-27,"Trough","Mid Season","Control","Bottommiddle",3,33.3
2018-07-27,"Trough","Mid Season","Early","Topmiddle",1,33.3
2018-06-19,"Audubon","Early Season","Control","Topmiddle",1,33.4
2018-06-19,"Lefty","Early Season","Early","Middle",1,33.4
2018-06-19,"Audubon","Early Season","Early","Bottom",3,33.5
2018-06-19,"Audubon","Early Season","Early","Topmiddle",2,33.6
2018-06-29,"Lefty","Early Season","Control","Middle",2,33.6
2018-07-23,"Trough","Mid Season","Control","Middle",3,33.7
2018-07-05,"Trough","Mid Season","Early","Bottom",1,33.8
2018-06-19,"Trough","Early Season","Early","Top",2,33.9
2018-07-13,"Trough","Mid Season","Control","Middle",1,34
2018-07-18,"Trough","Mid Season","Control","Middle",2,34
2018-06-19,"East Knoll","Early Season","Early","Bottommiddle",2,34.1
2018-06-19,"Lefty","Early Season","Early","Bottommiddle",3,34.4
2018-06-19,"Soddie","Early Season","Early","Bottommiddle",1,34.4
2018-07-23,"Trough","Mid Season","Early","Bottommiddle",3,34.4
2018-07-27,"Trough","Mid Season","Control","Middle",2,34.4
2018-07-30,"Trough","Mid Season","Control","Bottommiddle",3,34.6
2018-06-19,"East Knoll","Early Season","Control","Top",1,34.8
2018-07-13,"Trough","Mid Season","Control","Topmiddle",2,34.8
2018-07-18,"Trough","Mid Season","Early","Bottom",2,34.8
2018-07-23,"Trough","Mid Season","Control","Topmiddle",3,34.8
2018-07-23,"Trough","Mid Season","Control","Middle",1,35.1
2018-07-09,"Trough","Mid Season","Control","Bottom",3,35.5
2018-07-09,"Trough","Mid Season","Early","Bottommiddle",3,35.5
2018-07-13,"Trough","Mid Season","Control","Middle",3,35.5
2018-07-18,"Trough","Mid Season","Early","Topmiddle",2,35.5
2018-07-27,"Trough","Mid Season","Early","Topmiddle",2,35.5
2018-07-18,"Trough","Mid Season","Early","Topmiddle",3,35.8
2018-06-19,"Audubon","Early Season","Control","Bottommiddle",3,35.9
2018-06-19,"Lefty","Early Season","Early","Bottommiddle",2,35.9
2018-07-13,"Trough","Mid Season","Control","Topmiddle",3,36.2
2018-07-23,"Trough","Mid Season","Control","Topmiddle",1,36.2
2018-07-23,"Trough","Mid Season","Control","Bottommiddle",2,36.2
2018-06-19,"Audubon","Early Season","Early","Top",1,36.4
2018-07-05,"Audubon","Mid Season","Control","Bottom",1,36.4
2018-07-09,"Trough","Mid Season","Early","Bottommiddle",2,36.6
2018-07-23,"Trough","Mid Season","Control","Middle",2,36.6
2018-06-19,"Lefty","Early Season","Control","Middle",1,36.8
2018-07-09,"Trough","Mid Season","Early","Bottom",3,36.9
2018-07-13,"Trough","Mid Season","Control","Bottommiddle",2,36.9
2018-06-29,"Audubon","Early Season","Early","Bottommiddle",3,37
2018-06-29,"Trough","Early Season","Early","Top",3,37
2018-07-05,"Trough","Mid Season","Control","Bottommiddle",2,37.1
2018-07-09,"Trough","Mid Season","Control","Bottommiddle",2,37.3
2018-06-19,"Audubon","Early Season","Control","Bottommiddle",1,37.4
2018-06-19,"Trough","Early Season","Early","Top",1,37.4
2018-06-29,"Trough","Early Season","Control","Top",3,37.5
2018-06-29,"Trough","Early Season","Control","Top",1,38
2018-07-09,"Trough","Mid Season","Control","Bottommiddle",1,38
2018-07-30,"Trough","Mid Season","Control","Bottommiddle",1,38
2018-06-19,"Audubon","Early Season","Control","Bottommiddle",2,38.2
2018-07-09,"Trough","Mid Season","Control","Bottommiddle",3,38.4
2018-06-19,"Audubon","Early Season","Early","Topmiddle",3,38.8
2018-07-05,"Trough","Mid Season","Control","Topmiddle",2,39.1
2018-07-05,"Trough","Mid Season","Control","Bottom",3,39.1
2018-07-18,"Trough","Mid Season","Early","Topmiddle",1,39.1
2018-07-18,"Trough","Mid Season","Early","Bottom",1,39.1
2018-06-27,"Trough","Early Season","Early","Bottom",3,39.4
2018-07-23,"Trough","Mid Season","Early","Middle",2,39.5
2018-07-05,"Trough","Mid Season","Control","Middle",2,39.7
2018-06-19,"Lefty","Early Season","Control","Middle",3,39.9
2018-06-27,"Trough","Early Season","Control","Bottommiddle",1,39.9
2018-07-05,"Trough","Mid Season","Control","Bottommiddle",3,40.1
2018-07-05,"Trough","Mid Season","Control","Bottom",1,40.1
2018-07-09,"Trough","Mid Season","Early","Bottom",2,40.2
2018-07-27,"Trough","Mid Season","Early","Topmiddle",3,40.2
2018-07-05,"Trough","Mid Season","Control","Bottom",2,40.7
2018-06-27,"Trough","Early Season","Control","Bottom",3,40.8
2018-06-19,"Audubon","Early Season","Early","Top",3,40.9
2018-06-29,"Lefty","Early Season","Early","Topmiddle",2,41.9
2018-07-09,"Trough","Mid Season","Control","Middle",3,42
2018-06-19,"Trough","Early Season","Early","Top",3,42.1
2018-07-05,"Trough","Mid Season","Early","Bottom",2,42.1
2018-06-27,"Trough","Early Season","Early","Bottom",2,42.2
2018-07-18,"Trough","Mid Season","Early","Middle",2,42.4
2018-07-18,"Trough","Mid Season","Early","Middle",3,42.4
2018-07-23,"Trough","Mid Season","Early","Topmiddle",2,42.4
2018-07-23,"Trough","Mid Season","Early","Topmiddle",3,42.7
2018-06-27,"Trough","Early Season","Control","Bottommiddle",2,42.9
2018-07-13,"Trough","Mid Season","Early","Middle",1,43.1
2018-07-23,"Trough","Mid Season","Early","Topmiddle",1,43.1
2018-07-05,"Trough","Mid Season","Control","Topmiddle",3,43.4
2018-07-13,"Trough","Mid Season","Early","Topmiddle",2,43.4
2018-06-27,"Trough","Early Season","Control","Middle",3,43.8
2018-07-13,"Trough","Mid Season","Early","Middle",3,43.8
2018-06-29,"Trough","Early Season","Control","Top",2,43.9
2018-07-05,"Trough","Mid Season","Early","Bottom",3,44.1
2018-06-27,"Trough","Early Season","Early","Topmiddle",1,44.4
2018-06-19,"Audubon","Early Season","Early","Top",2,44.5
2018-07-09,"Trough","Mid Season","Control","Middle",1,44.5
2018-07-09,"Trough","Mid Season","Control","Middle",2,44.5
2018-06-27,"Trough","Early Season","Early","Bottom",1,44.6
2018-06-27,"Trough","Early Season","Control","Bottom",2,44.8
2018-07-09,"Trough","Mid Season","Early","Middle",3,44.9
2018-07-05,"Trough","Mid Season","Control","Middle",1,45
2018-07-13,"Trough","Mid Season","Early","Topmiddle",1,45.2
2018-06-27,"Trough","Early Season","Early","Topmiddle",2,45.4
2018-07-05,"Trough","Mid Season","Early","Bottommiddle",1,45.4
2018-07-30,"Trough","Mid Season","Early","Topmiddle",3,45.4
2018-07-18,"Trough","Mid Season","Early","Middle",1,45.6
2018-07-05,"Trough","Mid Season","Control","Bottommiddle",1,45.7
2018-07-27,"Trough","Mid Season","Control","Middle",1,46
2018-07-27,"Trough","Mid Season","Early","Middle",3,46
2018-06-19,"Trough","Early Season","Early","Bottom",3,46.2
2018-06-27,"Trough","Early Season","Control","Bottommiddle",3,46.3
2018-06-19,"Trough","Early Season","Early","Bottom",1,46.6
2018-06-27,"Trough","Early Season","Control","Bottom",1,46.6
2018-06-27,"Trough","Early Season","Early","Topmiddle",3,46.7
2018-07-05,"Trough","Mid Season","Early","Bottommiddle",2,46.7
2018-07-09,"Trough","Mid Season","Control","Topmiddle",2,46.7
2018-06-19,"Trough","Early Season","Early","Bottom",2,47
2018-06-19,"Trough","Early Season","Early","Topmiddle",2,47.1
2018-07-09,"Trough","Mid Season","Early","Topmiddle",3,47.1
2018-07-05,"Trough","Mid Season","Control","Middle",3,47.4
2018-07-23,"Trough","Mid Season","Early","Middle",1,47.4
2018-06-19,"Trough","Early Season","Early","Topmiddle",1,47.5
2018-06-27,"Trough","Early Season","Early","Bottommiddle",3,47.5
2018-06-27,"Trough","Early Season","Control","Middle",1,47.7
2018-06-27,"Trough","Early Season","Control","Middle",2,47.7
2018-06-19,"Trough","Early Season","Early","Topmiddle",3,47.9
2018-06-19,"Trough","Early Season","Early","Middle",1,48.1
2018-07-09,"Trough","Mid Season","Control","Topmiddle",3,48.1
2018-06-19,"Trough","Early Season","Control","Bottom",3,48.2
2018-06-19,"Trough","Early Season","Control","Bottom",1,48.3
2018-06-19,"Trough","Early Season","Control","Bottom",2,48.3
2018-07-30,"Trough","Mid Season","Early","Middle",2,48.3
2018-06-19,"Trough","Early Season","Early","Bottommiddle",2,48.7
2018-07-30,"Trough","Mid Season","Early","Topmiddle",2,48.8
2018-07-23,"Trough","Mid Season","Early","Middle",3,48.9
