"date","site","treatment","subplot","plotsize","obsstart","obsend","cloudcover","temp","windmax","windavg","relhum","visittime","visitor_family","visitor_nomenclature","visitor_collected_id","plant_sp","collected_yn","visitornumber","flowervisitnumber"
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:08:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Solidago_simplex",0,1590,1
2020-08-15,"Audubon","Control","E",2,09:42:00,09:57:00,0,64.5,10.8,1.7,36.7,09:43:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Erigeron_glacialis",1,1625,1
2020-08-15,"Audubon","Control","E",2,09:42:00,09:57:00,0,64.5,10.8,1.7,36.7,09:52:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Erigeron_glacialis",1,1629,1
2020-08-15,"Trough","Control","A",2,12:49:00,13:04:00,0,76.2,10.6,1.5,28.9,12:58:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Erigeron_glacialis",1,1649,1
2020-08-17,"Lefty","Control","E",2,10:27:00,10:42:00,0,72.6,3.5,0.7,23.7,10:29:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Bistorta_bistortoides",1,1701,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,10:58:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Solidago_simplex",0,1703,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,11:03:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Solidago_simplex",0,1710,1
2020-08-21,"Lefty","Control","D",2,11:12:00,11:27:00,0,69.5,8.9,3.4,32.3,11:14:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Solidago_simplex",1,1833,1
2020-08-21,"Lefty","Control","D",2,11:12:00,11:27:00,0,69.5,8.9,3.4,32.3,11:20:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Solidago_simplex",1,1838,1
2020-08-21,"Lefty","Control","E",2,11:28:00,11:43:00,0,76.2,9.7,1.6,27.1,11:29:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Bistorta_bistortoides",1,1841,1
2020-08-21,"Lefty","Control","E",2,11:28:00,11:43:00,0,76.2,9.7,1.6,27.1,11:32:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Bistorta_bistortoides",1,1842,1
2020-08-21,"Lefty","Control","E",2,11:28:00,11:43:00,0,76.2,9.7,1.6,27.1,11:34:00,"Tachinidae","Diptera.sp","Estheria.cinerea","Bistorta_bistortoides",1,1843,1
2020-08-25,"Trough","Control","E",2,09:50:00,10:05:00,0,68.2,5,0.9,40.1,09:58:00,"Eulophidae","Eulophidae.sp","Eulophidae.spA","Ligusticum_tenuifolium",1,2010,1
2020-08-25,"Trough","Control","D",2,09:07:00,09:22:00,0,66.5,4.7,0.7,36.5,09:10:00,"Eulophidae","Eulophidae.sp","Eulophidae.spB","Ligusticum_tenuifolium",0,1973,1
2020-08-25,"Trough","Control","B",2,09:31:00,09:46:00,0,65.3,5.9,1.1,38.4,09:34:00,"Eulophidae","Eulophidae.sp","Eulophidae.spC","Ligusticum_tenuifolium",1,1983,1
2020-08-07,"Trough","Control","B",2,09:38:00,09:53:00,0,60.1,9.4,2.6,28,09:43:00,"Syrphidae","Syrphidae.sp","Eupeodes.spA","Potentilla_diversifolia",1,1461,1
2020-08-04,"Audubon","Control","D",2,10:06:00,10:21:00,0,61.5,8,1.8,38.2,10:21:00,"Syrphidae","Syrphidae.sp","Eupeodes.spB","Arenaria_fendleri",1,1376,1
2020-08-04,"Audubon","Control","D",2,10:06:00,10:21:00,0,61.5,8,1.8,38.2,10:21:00,"Syrphidae","Syrphidae.sp","Eupeodes.spB","Arenaria_fendleri",1,1376,2
2020-07-18,"Lefty","Early","E",2,11:11:00,11:26:00,0,64.2,12.5,1.4,31.4,11:12:00,"Syrphidae","Syrphidae.sp","Eupeodes.spC","Minuartia_obtusiloba",1,997,1
2020-07-20,"Audubon","Control","E",2,13:17:00,13:32:00,0,67.7,10.7,3.5,26.4,13:26:00,"Syrphidae","Syrphidae.sp","Eupeodes.volucris","Geum_rossii",1,1107,1
2020-07-20,"Audubon","Control","E",2,13:17:00,13:32:00,0,67.7,10.7,3.5,26.4,13:26:00,"Syrphidae","Syrphidae.sp","Eupeodes.volucris","Geum_rossii",1,1107,2
2020-07-21,"EastKnoll","Early","E",2,09:36:00,09:51:00,0,65.9,4,0,40.3,09:36:00,"Syrphidae","Syrphidae.sp","Eupeodes.volucris","Arenaria_fendleri",1,1135,1
2020-07-21,"EastKnoll","Control","E",2,12:24:00,12:39:00,0,71.2,12.1,4.6,25.4,12:32:00,"Syrphidae","Syrphidae.sp","Eupeodes.volucris","Arenaria_fendleri",1,1170,1
2020-07-21,"Lefty","Control","B",2,14:05:00,14:20:00,40,72.8,5.7,0.7,28.5,14:11:00,"Syrphidae","Syrphidae.sp","Eupeodes.volucris","Arenaria_fendleri",1,1183,1
2020-08-15,"Trough","Early","D",2,14:04:00,14:19:00,0,76.5,8,1.2,19.5,13:59:00,"Eurytomidae","Eurytoma.sp","Eurytoma.sp","Ligusticum_tenuifolium",1,1680,1
2020-08-25,"Trough","Early","E",2,10:23:00,10:38:00,0,69.3,7,1.7,35.1,10:30:00,"Halictidae","Halictus.sp","Halictus.virgatellus","Packera_crocata",1,2023,1
2020-07-06,"EastKnoll","Control","E",2,10:33:00,10:48:00,0,67.6,8.9,5,27.2,10:45:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",0,449,1
2020-07-08,"Audubon","Control","E",2,10:19:00,10:34:00,0,64.3,14.6,4.9,24.1,10:31:00,"Muscidae","Diptera.sp","Helina.sp","Ranunculus_adonis",1,507,1
2020-07-08,"Lefty","Early","A",2,12:58:00,13:13:00,0,66.5,15.8,10.1,20.7,13:13:00,"Muscidae","Diptera.sp","Helina.sp","Bistorta_bistortoides",1,560,1
2020-07-10,"Lefty","Early","C",2,10:21:00,10:36:00,0,67.3,10.1,3.1,18.6,10:30:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",0,642,1
2020-07-10,"Lefty","Early","C",2,10:21:00,10:36:00,0,67.3,10.1,3.1,18.6,10:34:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",0,647,1
2020-07-10,"Trough","Early","C",2,14:33:00,14:48:00,0,72.8,9.3,1.9,20.8,14:39:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,668,1
2020-07-11,"Audubon","Control","B",2,12:43:00,12:58:00,0,81.9,10.7,2.8,25.3,12:57:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",0,775,1
2020-07-13,"Trough","Early","C",2,10:37:00,10:52:00,0,66.5,7.3,1.9,40.1,10:52:00,"Muscidae","Diptera.sp","Helina.sp","Potentilla_diversifolia",1,799,1
2020-07-14,"EastKnoll","Early","B",2,10:19:00,10:34:00,6.67,62.2,3.7,1.2,44.7,10:28:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,820,1
2020-07-15,"Audubon","Early","D",2,09:57:00,10:12:00,0,63,10,2,34,10:05:00,"Muscidae","Diptera.sp","Helina.sp","Bistorta_bistortoides",1,846,1
2020-07-15,"Audubon","Early","A",2,10:13:00,10:28:00,0,60.6,6.9,0.8,43,10:26:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,854,1
2020-07-15,"Audubon","Control","C",2,11:22:00,11:37:00,0,62.3,9.9,1.6,43.7,11:33:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",0,885,1
2020-07-15,"Lefty","Early","D",2,13:35:00,13:50:00,12.89,64.4,4.2,2.1,51.9,13:48:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,916,1
2020-07-17,"Trough","Early","B",2,13:45:00,14:00:00,0,70.6,3,0.9,37.9,14:11:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,948,1
2020-07-18,"Lefty","Control","D",2,10:39:00,10:54:00,0,64.5,8.8,5.9,39.6,10:53:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,993,1
2020-07-20,"Trough","Control","B",2,09:06:00,09:21:00,0,59.3,12.1,2.1,33.9,09:10:00,"Muscidae","Diptera.sp","Helina.sp","Potentilla_diversifolia",1,1023,1
2020-07-20,"Trough","Early","D",2,10:42:00,10:57:00,0,62.2,4.2,1.3,37.8,10:48:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,1074,1
2020-07-20,"Audubon","Early","B",2,12:29:00,12:44:00,0,68.2,14.7,6.6,21,12:38:00,"Muscidae","Diptera.sp","Helina.sp","Potentilla_diversifolia",1,1098,1
2020-07-24,"Trough","Early","B",2,12:56:00,13:11:00,50,71.6,5.4,1.2,43.3,13:01:00,"Muscidae","Diptera.sp","Helina.sp","Geum_rossii",1,1220,1
2020-08-18,"Trough","Control","D",2,09:36:00,09:51:00,20,73.4,4.7,0.7,26.7,09:43:00,"Ichneumonidae","Ichneumonidae.sp","Ichneumonidae.spA","Ligusticum_tenuifolium",1,1754,1
2020-08-15,"Trough","Control","C",2,12:04:00,12:19:00,0,71.1,10.7,1.2,29.7,12:17:00,"Ichneumonidae","Ichneumonidae.sp","Ichneumonidae.spB","Ligusticum_tenuifolium",1,1636,1
2020-08-15,"Trough","Control","B",2,12:34:00,12:49:00,0,69.4,7.3,2.4,21.5,12:40:00,"Ichneumonidae","Ichneumonidae.sp","Ichneumonidae.spC","Ligusticum_tenuifolium",1,1643,1
2020-08-04,"Audubon","Early","E",2,10:48:00,11:03:00,0,69.5,3.7,0.7,31.7,11:07:00,"Ichneumonidae","Ichneumonidae.sp","Ichneumonidae.spD","Castilleja_occidentalis",1,1381,1
2020-06-15,"EastKnoll","Early","C",1,14:23:00,14:38:00,0,70.4,6.8,1.5,27.7,14:26:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,22,1
2020-06-26,"EastKnoll","Early","C",2,10:20:00,10:35:00,50,63.1,8.6,1.6,47.7,10:28:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,86,1
2020-06-26,"EastKnoll","Early","E",2,10:36:00,10:51:00,50,65.9,1.7,1.1,47.2,10:46:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,99,1
2020-06-29,"EastKnoll","Early","B",2,12:28:00,12:43:00,10,65.8,3.1,1.7,33.5,12:31:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,161,1
2020-07-03,"Lefty","Early","B",2,10:16:00,10:31:00,10,62.6,8.9,3.2,30.7,10:28:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,320,1
2020-07-03,"Lefty","Control","B",2,11:05:00,11:20:00,80,59,7.1,4.5,38.9,11:19:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,351,1
2020-07-17,"Trough","Control","E",2,15:04:00,15:19:00,73.33,69.7,8.9,3,32,15:11:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,970,1
2020-08-03,"Trough","Early","B",2,13:08:00,13:17:00,100,73.3,3.1,0.7,72.5,13:16:00,"Empididae","Iteaphila.sp","Iteaphila.spA","Geum_rossii",1,1349,1
2020-07-06,"EastKnoll","Control","C",2,10:17:00,10:32:00,0,64.2,5,2.5,31.4,10:27:00,"Empididae","Iteaphila.sp","Iteaphila.spB","Minuartia_obtusiloba",1,444,1
2020-06-27,"Audubon","Early","E",2,12:52:00,13:07:00,0,56.3,15.9,8.1,39.6,13:03:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Ranunculus_adonis",1,137,1
2020-07-02,"EastKnoll","Control","B",2,10:08:00,10:23:00,0,59.8,5.7,4,27.9,10:17:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Erigeron_sp",1,265,1
2020-07-03,"Lefty","Early","D",2,09:40:00,09:55:00,100,60.3,3.7,1.6,34.7,09:40:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Lloydia_serotina",0,298,1
2020-07-06,"EastKnoll","Control","D",2,09:25:00,09:40:00,0,65.4,3.3,1.5,30,09:40:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Minuartia_obtusiloba",1,425,1
2020-07-08,"Audubon","Control","A",2,09:43:00,09:58:00,0,65.4,5.8,3.4,21.1,09:55:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Erigeron_sp",0,495,1
2020-07-08,"Audubon","Early","B",2,11:07:00,11:22:00,0,63.3,4.2,0.9,28.7,11:12:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Erigeron_sp",1,538,1
2020-07-08,"Lefty","Control","C",2,14:10:00,14:25:00,0,66.8,16.4,4.5,19.4,14:22:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Geum_rossii",1,573,1
2020-07-14,"EastKnoll","Control","E",2,11:10:00,11:25:00,0,65.9,16.8,8.6,40.5,11:12:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Erigeron_sp",0,834,1
2020-07-15,"Audubon","Early","B",2,10:31:00,10:46:00,0,60.1,9.1,3.7,46.1,10:37:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Erigeron_simplex",1,856,1
2020-07-17,"EastKnoll","Early","B",2,11:14:00,11:29:00,0,63.3,16.4,5.6,42.8,11:28:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Arenaria_fendleri",1,939,1
2020-07-18,"Lefty","Early","F",2,12:57:00,13:07:00,0,68.1,6.4,1.1,35,13:03:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Geum_rossii",1,1018,1
2020-08-11,"Lefty","Early","D",2,09:48:00,10:03:00,0,75.3,2.9,0.6,21.3,09:49:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Campanula_rotundifolia",1,1516,1
2020-08-25,"Trough","Control","D",2,09:07:00,09:22:00,0,66.5,4.7,0.7,36.5,09:07:00,"Syrphidae","Syrphidae.sp","Lapposyrphus.lappocus","Agoseris_glauca",1,1961,1
2020-08-17,"Lefty","Control","F",2,10:10:00,10:25:00,0,73.5,4,0.8,26.2,10:24:00,"Halictidae","Lasioglassum.sp","Lasioglassum.spB","Erigeron_melanocephalus",1,1700,1
2020-06-23,"Lefty","Early","A",1,09:37:00,09:52:00,5,62.8,2.5,0.8,39.5,09:50:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Geum_rossii",1,47,1
2020-06-23,"Audubon","Control","B",1,11:13:00,11:28:00,0,66.4,2.6,1.3,34.3,11:14:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Ranunculus_adonis",1,49,1
2020-06-27,"Audubon","Control","D",2,13:31:00,13:46:00,5,60.1,11.6,7.2,31,13:41:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Geum_rossii",1,148,1
2020-08-14,"Lefty","Control","C",2,10:53:00,11:08:00,0,66.2,5.2,1.6,20.5,11:06:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Campanula_rotundifolia",1,1589,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:15:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Solidago_simplex",1,1607,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:15:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Solidago_simplex",1,1607,2
2020-08-24,"Lefty","Control","D",2,09:58:00,10:13:00,13.33,74.4,3.7,0.9,24.3,09:58:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Campanula_rotundifolia",1,1937,1
2020-08-27,"Lefty","Control","D",2,12:12:00,12:27:00,0,74.2,7.3,1,30.8,12:14:00,"Halictidae","Lasioglossum.sp","Lasioglassum.spB","Campanula_rotundifolia",1,2045,1
2020-08-27,"Lefty","Control","D",2,12:12:00,12:27:00,0,74.2,7.3,1,30.8,12:27:00,"Halictidae","Lasioglossum.sp","Lasioglossum.spA","Campanula_rotundifolia",1,2051,1
2020-08-22,"Trough","Early","E",2,12:00:00,12:15:00,0,72.6,8.1,1.8,38.2,12:03:00,"Syrphidae","Syrphidae.sp","Melanogyna.sp","Ligusticum_tenuifolium",0,1925,1
2020-07-03,"Lefty","Control","D",2,10:48:00,11:03:00,60,62.5,5.1,1.8,32.4,11:03:00,"Miridae","Miridae.sp","Miridae.spA","Ranunculus_adonis",1,337,1
2020-07-17,"Trough","Control","B",2,15:20:00,15:35:00,60.22,71.5,2.5,0.8,34.5,15:28:00,"Miridae","Miridae.sp","Miridae.spA","Saxifraga_rhomboidea",0,975,1
2020-07-26,"Lefty","Early","C",2,10:57:00,11:07:00,100,57.6,7.5,2.9,68,11:06:00,"Miridae","Miridae.sp","Miridae.spA","Minuartia_obtusiloba",1,1248,1
2020-08-06,"Lefty","Control","E",2,10:12:00,10:25:00,92.31,54.9,8.2,2.1,45.8,10:17:00,"Miridae","Miridae.sp","Miridae.spA","Erigeron_melanocephalus",1,1424,1
2020-08-12,"Audubon","Control","C",2,10:40:00,10:55:00,0,63.7,11.5,5.3,25.4,10:40:00,"Miridae","Miridae.sp","Miridae.spA","Erigeron_glacialis",1,1537,1
2020-08-28,"Trough","Control","C",2,13:06:00,13:21:00,36.67,68.8,6,1.7,55.8,13:11:00,"Miridae","Miridae.sp","Miridae.spA","Gentiana_parryi",1,2058,1
2020-08-22,"Trough","Control","C",2,09:40:00,09:55:00,0,69.6,4.2,0.8,27,09:46:00,"Muscidae","Diptera.sp","Muscid.spA","Ligusticum_tenuifolium",1,1851,1
2020-07-24,"Trough","Early","D",2,13:12:00,13:27:00,80,69,10.4,3.9,60.1,13:24:00,"Muscidae","Diptera.sp","Muscid.spB","Geum_rossii",1,1229,1
2020-08-25,"Trough","Control","B",2,09:31:00,09:46:00,0,65.3,5.9,1.1,38.4,09:36:00,"Muscidae","Diptera.sp","Muscid.spB","Ligusticum_tenuifolium",1,1984,1
2020-08-25,"Trough","Early","D",2,10:53:00,11:08:00,0,69.9,4.3,1.2,39.8,10:54:00,"Muscidae","Diptera.sp","Muscid.spC","Ligusticum_tenuifolium",1,2031,1
2020-08-06,"Lefty","Early","D",2,11:48:00,12:01:00,7.69,75,4.1,1,30.2,12:04:00,"Muscidae","Diptera.sp","Muscid.spD","Solidago_simplex",1,1439,1
2020-06-22,"EastKnoll","Control","B",1,11:51:00,12:06:00,50,57.5,4.1,1.6,47.8,12:00:00,"Formicidae","Formicidae.sp","NoID.ant","Geum_rossii",1,44,1
2020-06-26,"EastKnoll","Early","C",2,10:20:00,10:35:00,50,63.1,8.6,1.6,47.7,10:30:00,"Formicidae","Formicidae.sp","NoID.ant","Lloydia_serotina",1,87,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,10:59:00,"Lycaenidae","Lycaenidae.sp","NoID.butterfly","Solidago_simplex",1,1708,1
2020-08-08,"Audubon","Control","C",2,11:00:00,11:15:00,0,64.5,17.7,3.3,17.3,11:01:00,"Hesperiidae","Hesperiidae.sp","NoID.skipper","Erigeron_glacialis",1,1506,1
2020-08-17,"Lefty","Control","A",2,11:45:00,12:00:00,0,71.6,8.8,2.9,19.6,11:54:00,"Lygaeidae","Nysius.sp","Nysius.sp","Achillea_millefolium",1,1731,1
2020-06-15,"EastKnoll","Early","A",1,13:44:00,14:01:00,0,68.1,10.5,2.2,21.6,13:58:00,"Megachilidae","Osmia.sp","Osmia.tarsata","Trifolium_dasyphyllum",1,17,1
2020-07-11,"Audubon","Early","D",2,11:54:00,12:09:00,0,79.9,6.8,1.5,22,11:55:00,"Megachilidae","Osmia.sp","Osmia.tarsata","Mertensia_lanceolata",1,746,1
2020-08-03,"Lefty","Control","F",2,10:23:00,10:38:00,0,65.3,9.9,1.5,30.8,10:32:00,"Megachilidae","Osmia.sp","Osmia.tarsata","Trifolium_parryi",1,1301,1
2020-06-26,"EastKnoll","Early","B",2,10:04:00,10:19:00,50,62.1,2.1,1.2,54.2,10:04:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,79,1
2020-06-26,"EastKnoll","Early","E",2,10:36:00,10:51:00,50,65.9,1.7,1.1,47.2,10:37:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",0,94,1
2020-06-26,"EastKnoll","Control","C",2,11:12:00,11:27:00,30,59.6,10.2,7.6,60.2,11:26:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,113,1
2020-06-27,"Audubon","Early","D",2,12:04:00,12:19:00,0,55.3,16.3,3.9,45.8,12:04:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,129,1
2020-06-27,"Audubon","Early","E",2,12:52:00,13:07:00,0,56.3,15.9,8.1,39.6,13:07:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Ranunculus_adonis",0,138,1
2020-06-29,"EastKnoll","Control","C",2,13:44:00,13:59:00,30,68.7,9.5,7.1,35.2,13:59:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,180,1
2020-07-01,"Audubon","Control","D",2,10:35:00,10:50:00,0,53.7,8.7,4.7,30.9,10:43:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,196,1
2020-07-01,"Audubon","Early","D",2,10:57:00,11:12:00,0,53.5,15.4,11.1,28.5,10:57:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,198,1
2020-07-01,"Audubon","Early","D",2,10:57:00,11:12:00,0,53.5,15.4,11.1,28.5,11:02:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,199,1
2020-07-01,"Audubon","Early","A",2,11:18:00,11:33:00,0,52.4,5.9,2.6,31.9,11:21:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,205,1
2020-07-01,"Audubon","Early","A",2,11:18:00,11:33:00,0,52.4,5.9,2.6,31.9,11:22:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,206,1
2020-07-01,"Audubon","Early","C",2,11:49:00,12:04:00,0,64.6,3.3,1.2,25.1,11:52:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",0,215,1
2020-07-04,"Audubon","Early","D",2,09:24:00,09:39:00,5,61.9,10.9,5.5,49.9,09:24:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Erigeron_sp",1,361,1
2020-07-04,"Audubon","Early","A",2,09:42:00,09:57:00,5,60.1,4.5,1.4,44.4,09:47:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,373,1
2020-07-08,"Audubon","Early","E",2,10:35:00,10:50:00,0,61.7,8.5,1.9,21.9,10:47:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,515,1
2020-07-08,"Audubon","Early","C",2,10:51:00,11:06:00,0,61.9,11.3,2.4,21,10:59:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",0,529,1
2020-07-08,"Audubon","Early","C",2,10:51:00,11:06:00,0,61.9,11.3,2.4,21,11:05:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,531,1
2020-07-08,"Lefty","Early","C",2,13:48:00,14:03:00,0,71.4,11.1,3.2,21.2,13:51:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",0,562,1
2020-07-15,"Audubon","Control","C",2,11:22:00,11:37:00,0,62.3,9.9,1.6,43.7,11:31:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",0,883,1
2020-07-29,"Trough","Early","D",2,12:55:00,13:10:00,0,61.7,10.4,1.3,54.8,13:09:00,"Muscidae","Diptera.sp","Pagonomyia.sp","Geum_rossii",1,1266,1
2020-06-25,"EastKnoll","Control","D",1,10:50:00,11:05:00,10,63.7,13.4,3.5,41.8,10:55:00,"Syrphidae","Syrphidae.sp","Paragus.sp","Geum_rossii",1,65,1
2020-07-06,"EastKnoll","Early","A",2,11:44:00,11:59:00,0,66.4,8,3.2,27.6,11:53:00,"Syrphidae","Syrphidae.sp","Paragus.sp","Minuartia_obtusiloba",1,473,1
2020-08-18,"Trough","Control","D",2,09:36:00,09:51:00,20,73.4,4.7,0.7,26.7,09:48:00,"Syrphidae","Syrphidae.sp","Parasyrphus.spA","Ligusticum_tenuifolium",1,1759,1
2020-07-08,"Audubon","Control","A",2,09:43:00,09:58:00,0,65.4,5.8,3.4,21.1,09:55:00,"Syrphidae","Syrphidae.sp","Parasyrphus.spB","Geum_rossii",1,496,1
2020-08-04,"Trough","Control","A",2,14:16:00,14:28:00,25,70.3,3.9,0.6,33.9,14:18:00,"Pemphredoninae","Pemphrendonidae.sp","Pemphrendonidae.sp","Bistorta_bistortoides",0,1419,1
2020-08-08,"Audubon","Control","E",2,10:45:00,11:00:00,0.89,65.3,10.5,3.1,17.7,10:49:00,"Tachinidae","Diptera.sp","Phasia.sp","Geum_rossii",1,1503,1
2020-08-22,"Trough","Control","E",2,09:56:00,10:11:00,0,67.9,1.6,0.6,25.2,10:07:00,"Ephydridae","Philygria.sp","Philygria.sp","Ligusticum_tenuifolium",1,1857,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:20:00,"Ephydridae","Philygria.sp","Philygria.sp","Ligusticum_tenuifolium",0,1877,1
2020-08-25,"Trough","Control","D",2,09:07:00,09:22:00,0,66.5,4.7,0.7,36.5,09:10:00,"Phoridae","Phoridae.sp","Phoridae.sp","Ligusticum_tenuifolium",0,1962,1
2020-08-14,"Lefty","Control","C",2,10:53:00,11:08:00,0,66.2,5.2,1.6,20.5,10:59:00,"Syrphidae","Syrphidae.sp","Platycheirus.spA","Campanula_rotundifolia",1,1586,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:22:00,"Syrphidae","Syrphidae.sp","Platycheirus.spA","Solidago_simplex",1,1614,1
2020-06-15,"EastKnoll","Control","A",1,12:49:00,13:06:00,10,65.9,14.6,4.6,21,12:58:00,"Syrphidae","Syrphidae.sp","Platycheirus.spB","Lloydia_serotina",1,14,1
2020-07-06,"EastKnoll","Early","A",2,11:44:00,11:59:00,0,66.4,8,3.2,27.6,11:58:00,"Syrphidae","Syrphidae.sp","Platycheirus.spB","Minuartia_obtusiloba",1,476,1
2020-07-15,"Lefty","Early","A",2,13:03:00,13:18:00,1.89,73.1,6.6,1.5,51.4,13:18:00,"Syrphidae","Syrphidae.sp","Platycheirus.spB","Minuartia_obtusiloba",1,913,1
2020-07-18,"Lefty","Control","B",2,10:07:00,10:22:00,0,67.5,6.2,1,38.3,10:18:00,"Syrphidae","Syrphidae.sp","Platycheirus.spB","Geum_rossii",1,983,1
2020-08-03,"Lefty","Early","F",2,10:06:00,10:21:00,0,66,3.9,0.8,32.2,10:18:00,"Syrphidae","Syrphidae.sp","Platycheirus.spC","Geum_rossii",1,1300,1
2020-08-03,"Lefty","Early","F",2,10:06:00,10:21:00,0,66,3.9,0.8,32.2,10:18:00,"Syrphidae","Syrphidae.sp","Platycheirus.spC","Geum_rossii",1,1300,2
2020-08-03,"Lefty","Early","F",2,10:06:00,10:21:00,0,66,3.9,0.8,32.2,10:18:00,"Syrphidae","Syrphidae.sp","Platycheirus.spC","Geum_rossii",1,1300,3
2020-09-02,"Trough","Early","D",2,11:28:00,11:43:00,0,60.4,6.5,3.1,33.1,11:42:00,"Syrphidae","Syrphidae.sp","Platycheirus.spC","Gentiana_parryi",1,2079,1
